filename,class,case,has_arrow
image_00429.png,positive,positive,True
image_00430.png,positive,positive,False
image_00431.png,negative,neg_multiple_circles,False
image_00432.png,positive,positive_noise,True
image_00433.png,positive,positive_noise,True
image_00434.png,positive,positive,True
image_00435.png,positive,positive,False
image_00436.png,negative,neg_circle_only,True
image_00437.png,negative,neg_disjoint,False
image_00438.png,positive,positive,True
image_00439.png,negative,neg_two_triangles,True
image_00440.png,positive,positive,False
image_00441.png,negative,neg_multiple_circles,False
image_00442.png,negative,neg_two_triangles,True
image_00443.png,positive,positive,True
image_00444.png,positive,positive,False
image_00445.png,negative,neg_two_triangles,False
image_00446.png,positive,positive_noise,False
image_00447.png,positive,positive,True
image_00448.png,positive,positive,True
image_00449.png,positive,positive_noise,False
image_00450.png,positive,positive,True
image_00451.png,negative,neg_circle_only,False
image_00452.png,positive,positive,True
image_00453.png,positive,positive,True
image_00454.png,negative,neg_empty,False
image_00455.png,negative,neg_multiple_circles,False
image_00456.png,positive,positive_noise,True
image_00457.png,negative,neg_empty,True
image_00458.png,negative,neg_triangle_out,False
image_00459.png,negative,neg_triangle_out,False
image_00460.png,negative,neg_circle_only,True
image_00461.png,negative,neg_multiple_circles,True
image_00462.png,negative,neg_disjoint,True
image_00463.png,positive,positive_noise,False
image_00464.png,negative,neg_empty,False
image_00465.png,negative,neg_circle_only,False
image_00466.png,negative,neg_triangle_out,True
image_00467.png,negative,neg_two_triangles,False
image_00468.png,positive,positive_noise,True
image_00469.png,negative,neg_disjoint,False
image_00470.png,negative,neg_empty,False
image_00471.png,positive,positive_noise,True
image_00472.png,positive,positive,True
image_00473.png,positive,positive,True
image_00474.png,negative,neg_empty,False
image_00475.png,negative,neg_two_triangles,False
image_00476.png,positive,positive,True
image_00477.png,positive,positive,True
image_00478.png,negative,neg_circle_only,False
image_00479.png,negative,neg_multiple_circles,False
image_00480.png,negative,neg_disjoint,False
image_00481.png,positive,positive,True
image_00482.png,negative,neg_two_triangles,False
image_00483.png,positive,positive_noise,True
image_00484.png,negative,neg_circle_only,False
image_00485.png,positive,positive_noise,True
image_00486.png,negative,neg_triangle_out,True
image_00487.png,positive,positive,True
image_00488.png,positive,positive,True
image_00489.png,positive,positive,False
image_00490.png,negative,neg_empty,False
image_00491.png,negative,neg_multiple_circles,True
image_00492.png,negative,neg_circle_only,False
image_00493.png,positive,positive,True
image_00494.png,negative,neg_empty,False
image_00495.png,negative,neg_triangle_out,True
image_00496.png,negative,neg_triangle_out,True
image_00497.png,positive,positive,False
image_00498.png,positive,positive_noise,False
image_00499.png,positive,positive,True
image_00500.png,negative,neg_circle_only,False
image_00501.png,negative,neg_triangle_out,False
image_00502.png,negative,neg_multiple_circles,False
image_00503.png,positive,positive,False
image_00504.png,negative,neg_two_triangles,True
image_00505.png,negative,neg_empty,True
image_00506.png,positive,positive,False
image_00507.png,positive,positive,True
image_00508.png,negative,neg_circle_only,True
image_00509.png,negative,neg_two_triangles,False
image_00510.png,positive,positive,False
image_00511.png,positive,positive_noise,True
image_00512.png,positive,positive_noise,True
image_00513.png,positive,positive,True
image_00514.png,negative,neg_triangle_out,False
image_00515.png,negative,neg_triangle_out,False
image_00516.png,positive,positive,True
image_00517.png,negative,neg_multiple_circles,True
image_00518.png,positive,positive,False
image_00519.png,negative,neg_disjoint,False
image_00520.png,positive,positive_noise,True
image_00521.png,positive,positive,True
image_00522.png,negative,neg_two_triangles,True
image_00523.png,negative,neg_empty,False
image_00524.png,positive,positive,False
image_00525.png,negative,neg_two_triangles,False
image_00526.png,positive,positive,True
image_00527.png,positive,positive,True
image_00528.png,positive,positive,True
image_00529.png,negative,neg_multiple_circles,False
image_00530.png,positive,positive,False
image_00531.png,positive,positive_noise,True
image_00532.png,negative,neg_circle_only,False
image_00533.png,negative,neg_empty,False
image_00534.png,positive,positive,True
image_00535.png,positive,positive,True
image_00536.png,negative,neg_empty,False
image_00537.png,positive,positive,True
image_00538.png,negative,neg_circle_only,False
image_00539.png,positive,positive,True
image_00540.png,negative,neg_two_triangles,False
image_00541.png,positive,positive,False
image_00542.png,negative,neg_multiple_circles,True
image_00543.png,negative,neg_empty,True
image_00544.png,negative,neg_multiple_circles,True
image_00545.png,negative,neg_empty,False
image_00546.png,positive,positive,True
image_00547.png,negative,neg_multiple_circles,False
image_00548.png,negative,neg_empty,True
image_00549.png,negative,neg_multiple_circles,False
image_00550.png,positive,positive_noise,True
image_00551.png,negative,neg_circle_only,False
image_00552.png,negative,neg_two_triangles,True
image_00553.png,positive,positive_noise,True
image_00554.png,negative,neg_circle_only,True
image_00555.png,positive,positive_noise,False
image_00556.png,negative,neg_circle_only,False
image_00557.png,negative,neg_empty,False
image_00558.png,negative,neg_empty,False
image_00559.png,positive,positive,False
image_00560.png,negative,neg_disjoint,True
image_00561.png,negative,neg_triangle_out,False
image_00562.png,positive,positive,True
image_00563.png,positive,positive,True
image_00564.png,negative,neg_multiple_circles,True
image_00565.png,negative,neg_circle_only,False
image_00566.png,negative,neg_circle_only,False
image_00567.png,positive,positive,True
image_00568.png,positive,positive_noise,True
image_00569.png,positive,positive_noise,True
image_00570.png,positive,positive_noise,True
image_00571.png,negative,neg_circle_only,True
image_00572.png,positive,positive_noise,False
image_00573.png,negative,neg_circle_only,True
image_00574.png,positive,positive,True
image_00575.png,positive,positive,True
image_00576.png,negative,neg_two_triangles,False
image_00577.png,positive,positive,True
image_00578.png,positive,positive_noise,True
image_00579.png,positive,positive,True
image_00580.png,negative,neg_disjoint,True
image_00581.png,positive,positive,True
image_00582.png,positive,positive,True
image_00583.png,positive,positive_noise,True
image_00584.png,positive,positive_noise,False
image_00585.png,positive,positive,True
image_00586.png,positive,positive,True
image_00587.png,positive,positive_noise,False
image_00588.png,negative,neg_triangle_out,False
image_00589.png,negative,neg_circle_only,False
image_00590.png,positive,positive_noise,True
image_00591.png,negative,neg_triangle_out,False
image_00592.png,negative,neg_disjoint,True
image_00593.png,positive,positive,True
image_00594.png,positive,positive,False
image_00595.png,negative,neg_empty,True
image_00596.png,negative,neg_triangle_out,True
image_00597.png,negative,neg_triangle_out,True
image_00598.png,positive,positive_noise,False
image_00599.png,negative,neg_triangle_out,False
image_00600.png,negative,neg_multiple_circles,False
image_00601.png,negative,neg_empty,False
image_00602.png,positive,positive_noise,False
image_00603.png,negative,neg_two_triangles,False
image_00604.png,negative,neg_circle_only,False
image_00605.png,positive,positive_noise,False
image_00606.png,negative,neg_two_triangles,True
image_00607.png,positive,positive,False
image_00608.png,positive,positive,True
image_00609.png,negative,neg_triangle_out,False
image_00610.png,positive,positive,True
image_00611.png,negative,neg_two_triangles,False
image_00612.png,positive,positive,True
image_00613.png,positive,positive,False
image_00614.png,negative,neg_circle_only,False
image_00615.png,positive,positive_noise,True
image_00616.png,negative,neg_multiple_circles,False
image_00617.png,positive,positive,False
image_00618.png,negative,neg_disjoint,False
image_00619.png,positive,positive,True
image_00620.png,positive,positive,True
image_00621.png,positive,positive_noise,True
image_00622.png,negative,neg_multiple_circles,False
image_00623.png,positive,positive,True
image_00624.png,positive,positive,False
image_00625.png,positive,positive,False
image_00626.png,positive,positive,True
image_00627.png,positive,positive,False
image_00628.png,positive,positive_noise,True
image_00629.png,positive,positive,False
image_00630.png,positive,positive,False
image_00631.png,positive,positive_noise,False
image_00632.png,negative,neg_two_triangles,False
image_00633.png,positive,positive,False
image_00634.png,negative,neg_two_triangles,True
image_00635.png,negative,neg_empty,False
image_00636.png,positive,positive_noise,False
image_00637.png,negative,neg_multiple_circles,False
image_00638.png,negative,neg_disjoint,True
image_00639.png,positive,positive,True
image_00640.png,negative,neg_triangle_out,False
image_00641.png,positive,positive_noise,False
image_00642.png,negative,neg_multiple_circles,True
image_00643.png,positive,positive,False
image_00644.png,negative,neg_triangle_out,False
image_00645.png,negative,neg_two_triangles,False
image_00646.png,negative,neg_empty,False
image_00647.png,positive,positive_noise,True
image_00648.png,positive,positive,True
image_00649.png,positive,positive_noise,True
image_00650.png,negative,neg_multiple_circles,False
image_00651.png,positive,positive,False
image_00652.png,positive,positive,True
image_00653.png,positive,positive,True
image_00654.png,positive,positive,False
image_00655.png,positive,positive,True
image_00656.png,negative,neg_triangle_out,False
image_00657.png,negative,neg_empty,True
image_00658.png,positive,positive,True
image_00659.png,positive,positive,True
image_00660.png,negative,neg_disjoint,False
image_00661.png,negative,neg_circle_only,True
image_00662.png,positive,positive,True
image_00663.png,positive,positive,True
image_00664.png,negative,neg_triangle_out,False
image_00665.png,negative,neg_empty,False
image_00666.png,positive,positive,False
image_00667.png,positive,positive,True
image_00668.png,positive,positive,True
image_00669.png,negative,neg_triangle_out,True
image_00670.png,positive,positive_noise,True
image_00671.png,negative,neg_two_triangles,False
image_00672.png,positive,positive_noise,True
image_00673.png,positive,positive_noise,False
image_00674.png,positive,positive,True
image_00675.png,positive,positive_noise,False
image_00676.png,negative,neg_empty,True
image_00677.png,negative,neg_multiple_circles,False
image_00678.png,negative,neg_triangle_out,False
image_00679.png,positive,positive,False
image_00680.png,negative,neg_disjoint,False
image_00681.png,negative,neg_disjoint,False
image_00682.png,negative,neg_empty,True
image_00683.png,negative,neg_two_triangles,True
image_00684.png,negative,neg_triangle_out,False
image_00685.png,positive,positive,True
image_00686.png,positive,positive,True
image_00687.png,positive,positive_noise,False
image_00688.png,positive,positive,True
image_00689.png,negative,neg_two_triangles,False
image_00690.png,positive,positive,True
image_00691.png,negative,neg_two_triangles,False
image_00692.png,negative,neg_empty,False
image_00693.png,negative,neg_circle_only,False
image_00694.png,negative,neg_disjoint,False
image_00695.png,positive,positive_noise,False
image_00696.png,negative,neg_empty,False
image_00697.png,negative,neg_disjoint,False
image_00698.png,negative,neg_disjoint,False
image_00699.png,negative,neg_multiple_circles,True
image_00700.png,positive,positive_noise,True
image_00701.png,negative,neg_empty,False
image_00702.png,negative,neg_empty,True
image_00703.png,positive,positive,True
image_00704.png,positive,positive,True
image_00705.png,positive,positive,False
image_00706.png,positive,positive,False
image_00707.png,positive,positive,True
image_00708.png,positive,positive,True
image_00709.png,negative,neg_multiple_circles,False
image_00710.png,negative,neg_two_triangles,False
image_00711.png,positive,positive_noise,False
image_00712.png,positive,positive_noise,False
image_00713.png,negative,neg_triangle_out,False
image_00714.png,positive,positive_noise,True
image_00715.png,positive,positive,False
image_00716.png,negative,neg_empty,False
image_00717.png,negative,neg_disjoint,False
image_00718.png,negative,neg_disjoint,False
image_00719.png,positive,positive_noise,True
image_00720.png,positive,positive,True
image_00721.png,negative,neg_multiple_circles,False
image_00722.png,positive,positive,True
image_00723.png,negative,neg_disjoint,True
image_00724.png,negative,neg_two_triangles,False
image_00725.png,negative,neg_disjoint,True
image_00726.png,negative,neg_triangle_out,False
image_00727.png,positive,positive_noise,True
image_00728.png,positive,positive,True
image_00729.png,positive,positive,True
image_00730.png,positive,positive,False
image_00731.png,positive,positive,True
image_00732.png,positive,positive,False
image_00733.png,positive,positive_noise,False
image_00734.png,positive,positive,True
image_00735.png,negative,neg_two_triangles,False
image_00736.png,negative,neg_multiple_circles,False
image_00737.png,positive,positive,False
image_00738.png,negative,neg_disjoint,True
image_00739.png,negative,neg_empty,True
image_00740.png,negative,neg_disjoint,False
image_00741.png,negative,neg_triangle_out,True
image_00742.png,positive,positive,True
image_00743.png,positive,positive_noise,False
image_00744.png,negative,neg_two_triangles,True
image_00745.png,positive,positive,False
image_00746.png,positive,positive,True
image_00747.png,negative,neg_disjoint,False
image_00748.png,negative,neg_disjoint,True
image_00749.png,positive,positive_noise,False
image_00750.png,positive,positive,True
image_00751.png,negative,neg_multiple_circles,False
image_00752.png,negative,neg_disjoint,False
image_00753.png,positive,positive,True
image_00754.png,negative,neg_circle_only,False
image_00755.png,negative,neg_multiple_circles,True
image_00756.png,negative,neg_multiple_circles,False
image_00757.png,negative,neg_empty,False
image_00758.png,positive,positive_noise,True
image_00759.png,positive,positive_noise,True
image_00760.png,negative,neg_triangle_out,False
image_00761.png,negative,neg_multiple_circles,False
image_00762.png,negative,neg_two_triangles,False
image_00763.png,negative,neg_two_triangles,True
image_00764.png,positive,positive_noise,True
image_00765.png,positive,positive,True
image_00766.png,negative,neg_circle_only,False
image_00767.png,negative,neg_circle_only,True
image_00768.png,positive,positive,True
image_00769.png,negative,neg_disjoint,False
image_00770.png,negative,neg_multiple_circles,True
image_00771.png,positive,positive,False
